,Unnamed: 0,_fivetran_id,date,property,_fivetran_synced,active_users,add_to_carts,checkouts,ecommerce_purchases,engaged_sessions,gross_purchase_revenue,new_users,sessions,total_purchasers,total_users
1286,1286,59ZmwEEDOoEtMcn9itB/CiMivco=,2022-11-05,properties/319751093,2023-11-17 15:54:59.661000 UTC,2103,0,0,17,1707,2476.633020640148,1183,2362,15,2016
1287,1287,2a3+p/fRWMs3/BFk2bXveoxKC+E=,2023-01-21,properties/319751093,2023-11-17 15:54:52.032000 UTC,2037,0,0,15,2137,2295.7096552887206,1678,2384,11,2192
1288,1288,xKUCLEMLiL/7obXVq7EbBjGhYIM=,2023-01-28,properties/319751093,2023-11-17 15:54:47.303000 UTC,1836,0,0,18,1674,1288.950739473675,2174,2463,20,2219
1289,1289,KWnZhVZbAgD38j7NjWBox6Vv53M=,2023-01-30,properties/319751093,2023-11-17 15:54:47.303000 UTC,1950,0,0,22,1939,4134.1375476000085,1279,3707,16,2011
1290,1290,kmlgSxSexJV+rS+Fen7/llmfObs=,2023-03-25,properties/319751093,2023-11-17 15:54:39.443000 UTC,2405,0,0,16,2258,1852.9841149824879,2362,3131,18,2072
1291,1291,taz1Mdtc8E5zojDfS0rx2bPWHiU=,2023-05-03,properties/319751093,2023-11-17 15:54:35.302000 UTC,2652,0,0,17,2368,1762.279116388679,2658,4131,20,3566
1292,1292,jx6MP5Soeu/RmOtVaJBPX+w+abw=,2023-05-18,properties/319751093,2023-11-17 15:54:35.303000 UTC,2424,29,0,21,1625,2219.9133745202153,1379,2475,17,3416
1293,1293,oiVtg8gLxtO1vez9B2SDs8+nEso=,2022-07-05,properties/319751093,2023-11-17 15:55:15.308000 UTC,3091,0,0,22,1331,1766.5314224123003,1970,2678,16,2528
1294,1294,XxRQi2RKu1lP5kCF1vmymKBBv1w=,2022-07-23,properties/319751093,2023-11-17 15:55:15.311000 UTC,1350,0,0,16,1519,3788.0226667954107,1327,2936,14,2048
1295,1295,ehXEu67YhIucq4Bs72cZY12vEOo=,2022-08-26,properties/319751093,2023-11-17 15:55:07.158000 UTC,2774,0,0,18,0,3151.779690090915,1539,2769,18,2410
1296,1296,X3tJiFqn82NmSePI2u145Y7InNY=,2022-08-27,properties/319751093,2023-11-17 15:55:07.157000 UTC,4614,0,0,20,1894,2507.6655550379724,2154,2837,17,3083
1297,1297,NVbcaHGudehqXu1UYPs+ZO7l3FE=,2022-09-04,properties/319751093,2023-11-17 15:55:07.158000 UTC,1843,0,0,17,2029,3461.7166876086067,1593,2565,15,2356
1298,1298,LkKAp+zfkeBsREWgjFKPe6+H91k=,2022-09-12,properties/319751093,2023-11-17 15:55:07.158000 UTC,2878,0,0,20,1710,2601.160161442797,1624,2746,14,2537
1299,1299,XpSFdqHNQg+rCdBGEyOAtPQ98gw=,2022-09-27,properties/319751093,2023-11-17 15:55:02.679000 UTC,1444,0,0,18,2270,1836.3421268360985,1584,3835,22,2308
1300,1300,z5X0OkN1ugvOsk22z8xzofVTJPI=,2022-10-05,properties/319751093,2023-11-17 15:55:02.680000 UTC,1045,0,0,15,1874,2951.7001223604893,1426,2433,21,1738
1301,1301,IW5+l5Lx2H74gyXWbTdDfnRuNOE=,2022-11-03,properties/319751093,2023-11-17 15:54:59.660000 UTC,2273,0,0,25,2517,1847.8867182026959,1722,3105,13,2492
1302,1302,NbbRgToUnWPaCfZ0BYDsvVNDwh8=,2022-11-21,properties/319751093,2023-11-17 15:54:59.660000 UTC,2150,0,0,25,1992,1301.8024669862516,1578,3294,15,2135
1303,1303,buaTFfBSLMdHYSrMf0oTma4YTK8=,2022-12-08,properties/319751093,2023-11-17 15:54:55.464000 UTC,1662,0,0,17,2238,2212.8885936137613,1169,3247,17,2952
1304,1304,4KpqlkqsudrTMmvdBwanqK4revQ=,2023-03-16,properties/319751093,2023-11-17 15:54:43.384000 UTC,2011,0,0,17,1966,2135.6334305877253,1966,3909,16,3662
1305,1305,R85HxQ+nBbykyIkxoW6pf8REzN0=,2023-03-17,properties/319751093,2023-11-17 15:54:43.384000 UTC,2635,0,0,20,2130,1509.9576305719718,1494,3700,20,2206
1306,1306,BJEG8FRITdR6GCNONabvcy0L/7U=,2023-04-06,properties/319751093,2023-11-17 15:54:39.443000 UTC,3983,0,0,20,1678,2864.2917436860375,2278,5052,24,3688
1307,1307,IIX2WzR8oFvsToOPmOX21v0VZf8=,2023-04-10,properties/319751093,2023-11-17 15:54:39.444000 UTC,2610,0,0,19,2063,1607.3610013513107,2030,3379,19,2127
1308,1308,TGEIKe5Hd5XiWIUDalZudMH+CII=,2023-04-25,properties/319751093,2023-11-17 15:54:35.302000 UTC,2779,0,0,17,1803,1093.6517509659861,2548,2818,13,2453
1309,1309,vuQcC7//iI0RTJi6AQTyAyJ/jSg=,2023-05-02,properties/319751093,2023-11-17 15:54:35.302000 UTC,1743,0,0,21,2004,2103.6652879160106,2463,3652,14,2616
1310,1310,iYLOvvLLbhimiKd23evRchx4kNA=,2022-07-11,properties/319751093,2023-11-17 15:55:15.308000 UTC,2084,0,0,19,1515,1724.28775311306,1664,3509,18,2763
1311,1311,TavkYDMkxsVlObBD99s3n3IXvBo=,2022-07-19,properties/319751093,2023-11-17 15:55:15.311000 UTC,2366,0,0,24,1183,1854.1545227413178,1306,1888,24,1524
1312,1312,/cbAxojBhGtdUkRv18dfFATZGsg=,2022-08-01,properties/319751093,2023-11-17 15:55:11.532000 UTC,2846,0,0,22,1524,2686.703680816635,1451,3154,17,2396
1313,1313,vy3QdE8rNDjnQcL+FGDvkLcfGmg=,2022-08-11,properties/319751093,2023-11-17 15:55:11.532000 UTC,2135,0,0,15,1867,2092.246641085252,1784,4036,13,3285
1314,1314,8sU4BJLOAa38JNOqI1lulxMHlxk=,2022-09-03,properties/319751093,2023-11-17 15:55:07.157000 UTC,2507,0,0,20,1699,1843.5829637416696,1530,2689,16,2433
1315,1315,8QbH3Npr3t5rtW54Rs/9vfkJlrY=,2022-10-03,properties/319751093,2023-11-17 15:55:02.680000 UTC,1767,0,0,23,1888,1806.6217406003814,1182,1989,26,1750
1316,1316,ZMLXmARu/6hJWCFM5W+uOif2ihI=,2022-10-09,properties/319751093,2023-11-17 15:55:02.679000 UTC,2015,0,0,17,2504,3166.911826859699,1956,3345,19,2595
1317,1317,DfniwFCl1cncAKWwwhLicEG+HZ4=,2022-10-13,properties/319751093,2023-11-17 15:55:02.679000 UTC,2247,0,0,18,1871,2219.8628146608476,1917,2512,19,2941
1318,1318,Fbf8WzLqiSSbN16BRNhAaFbSPPs=,2022-12-15,properties/319751093,2023-11-17 15:54:55.463000 UTC,2185,0,0,20,2122,3670.886831168245,1562,3708,18,2667
1319,1319,wOtdVH9rfugWK93stXHTdbV7A+4=,2022-12-25,properties/319751093,2023-11-17 15:54:51.559000 UTC,1248,0,0,17,1510,1995.288542107953,1636,2159,19,2018
1320,1320,pTTPhG4+DSAciATHLkZmtGzUuew=,2023-01-04,properties/319751093,2023-11-17 15:54:51.558000 UTC,2525,0,0,19,2028,2578.3963021485515,1997,3504,18,2779
1321,1321,9RxwuANKPvTWYIxnOvCSkpHW7Tc=,2023-01-09,properties/319751093,2023-11-17 15:54:51.558000 UTC,1842,0,0,17,2424,1899.7702020652396,1544,3931,18,3322
1322,1322,QRHjZxKpztxO1JC3GfAHlkIkW0A=,2023-04-21,properties/319751093,2023-11-17 15:54:41.214000 UTC,2228,0,0,19,2311,2413.2436155378655,1781,4625,17,2305
1323,1323,MXtZqeli0P9+eEQFtPPssZG0X4s=,2023-05-08,properties/319751093,2023-11-17 15:54:35.303000 UTC,1321,0,0,17,1807,1635.9276130900305,1555,3319,25,2362
1324,1324,yM9VNd2ycmsoybSXz54lS3kxWIk=,2023-05-30,properties/319751093,2023-11-17 15:54:27.641000 UTC,4412,174,0,24,3518,1167.0348012704355,2187,4192,17,3729
1325,1325,pUEu2dcSlR8LPRp9mPpMXVp+q2k=,2023-07-02,properties/319751093,2023-11-17 15:54:20.381000 UTC,2950,98,0,24,3445,2071.1978477476096,1832,3142,15,3507
1326,1326,huA3Vs/+p3PXWEqXnipXweLc1Yo=,2022-07-01,properties/319751093,2023-11-17 15:55:15.310000 UTC,2154,0,0,24,2132,1821.3808930537164,1439,2543,23,1943
1327,1327,Los5ZIsazFvuLXVcg1cgcx0fslY=,2022-07-07,properties/319751093,2023-11-17 15:55:15.310000 UTC,1879,0,0,20,1381,2282.501124435389,1673,3666,18,2097
1328,1328,OW8ny/Jc0I8Ybz55i4zKOJ699co=,2022-09-18,properties/319751093,2023-11-17 15:55:07.157000 UTC,1894,0,0,20,1851,1998.4957453077411,1360,3447,18,3186
1329,1329,uKDTlDMcQQppAJnf/RiRMvBaKvA=,2022-09-21,properties/319751093,2023-11-17 15:55:07.158000 UTC,3221,0,0,22,1773,2790.7956809851353,1366,3044,19,2441
1330,1330,VuFwpO9kmt3m9WatTWH+96/ddzA=,2022-10-24,properties/319751093,2023-11-17 15:54:59.662000 UTC,2311,0,0,24,1751,1786.0112075048175,1269,2775,26,2100
1331,1331,cRrUjlgutllrkveE4PzLBiDDuGQ=,2022-11-19,properties/319751093,2023-11-17 15:54:59.660000 UTC,1769,0,0,20,1959,2498.4107005644983,1462,3585,17,2436
1332,1332,Q6mvwLkVUh+RY3Ncw5wGH23OgX8=,2022-12-13,properties/319751093,2023-11-17 15:54:55.464000 UTC,1712,0,0,23,1841,2674.7218718076215,1286,2493,17,3093
1333,1333,kYOvBHRxfcT9ua+jTTBPpwULHVg=,2022-12-16,properties/319751093,2023-11-17 15:54:55.464000 UTC,1701,0,0,22,1740,2772.8222182858153,2105,2433,17,2370
1334,1334,TtL6zzagFPR1unM5i1Svgi/cIcc=,2023-03-19,properties/319751093,2023-11-17 15:54:43.383000 UTC,3437,0,0,20,2567,2008.4758402836876,2025,3616,19,2851
1335,1335,9zTEH1kDjwqg4K1HO3SvooiuQ6k=,2023-03-24,properties/319751093,2023-11-17 15:54:39.444000 UTC,2159,0,0,19,2407,1868.8037372999854,1627,2989,18,2079
1336,1336,LVhiYcQTCCdrdKajLglKfGD2UoM=,2023-04-01,properties/319751093,2023-11-17 15:54:39.442000 UTC,4896,0,0,26,2344,2276.5210091390168,2462,4866,24,3997
1337,1337,G8PI/wKI4KfY+90/5CkIeWUG7YI=,2023-04-11,properties/319751093,2023-11-17 15:54:39.442000 UTC,3337,0,0,27,2459,2990.801009181929,2262,3261,23,2791
1338,1338,K9oP7kM5+bUj5b7Y6VQ0xek9gpY=,2023-04-20,properties/319751093,2023-11-17 15:54:39.443000 UTC,2816,0,0,19,2227,1765.1899692815084,1771,4770,21,2436
1339,1339,z6Nol6CoYGLXvWj4mtLytDUtx54=,2023-04-24,properties/319751093,2023-11-17 15:54:35.302000 UTC,3008,0,0,24,2633,2023.6203811786168,1990,3472,21,2414
1340,1340,9LEaOVvHhAyIe8I0h6dZxlAZU1s=,2023-05-07,properties/319751093,2023-11-17 15:54:35.302000 UTC,3340,0,0,23,2330,2667.00252203753,2626,3557,25,3201
1341,1341,GEA7jR0ecEaX92MaMZWA7US7a1A=,2023-05-17,properties/319751093,2023-11-17 15:54:35.303000 UTC,2537,42,0,19,2213,2102.251617277663,2177,3957,22,2473
1342,1342,krf156u08EzSPLRWPlkqSUcs56M=,2022-07-03,properties/319751093,2023-11-17 15:55:15.308000 UTC,3330,0,0,15,1604,2504.5496928582133,1919,3307,22,2264
1343,1343,jMzvk499SkflE5Cf8qrWt9GKiyg=,2022-08-14,properties/319751093,2023-11-17 15:55:11.530000 UTC,3681,0,0,24,2742,2229.753903481193,3025,3631,24,2761
1344,1344,Mq7BltYg93/e1WWnXU9WAIshlP8=,2022-08-20,properties/319751093,2023-11-17 15:55:11.532000 UTC,1854,0,0,17,2194,3112.03091889325,2287,2508,18,2853
1345,1345,No+Oi6g3CvcKo2ESrUZkKP5L3tg=,2022-09-10,properties/319751093,2023-11-17 15:55:07.158000 UTC,1596,0,0,23,1686,3036.6134969209174,1417,3013,20,2147
1346,1346,bwk11YkeoEI/Dv0YpQK6xsbu0OM=,2022-09-15,properties/319751093,2023-11-17 15:55:07.158000 UTC,3794,0,0,24,1938,2712.175252473269,1601,2960,20,2201
1347,1347,YFe3tM7rauLHNqUeEIZENFpRZlA=,2022-11-09,properties/319751093,2023-11-17 15:54:59.659000 UTC,2106,0,0,19,2366,2510.2259563561615,2202,4533,21,3172
1348,1348,4vwLXDIZRWNjQlJqTOpC7YfdQow=,2022-12-01,properties/319751093,2023-11-17 15:54:55.465000 UTC,2002,0,0,22,1632,3467.6441941277913,1351,3832,25,2485
1349,1349,2t2qb313Cu3u2TTguvNh+29UR2w=,2022-12-02,properties/319751093,2023-11-17 15:54:55.465000 UTC,2097,0,0,23,1879,3489.527516202249,898,1884,21,2395
1350,1350,TbYAXeErbl3RmKVGHThZfG9DRq4=,2022-12-07,properties/319751093,2023-11-17 15:54:55.463000 UTC,2377,0,0,18,2398,1887.3912568540507,1318,4150,20,2558
1351,1351,XunCsB9VvJeQtqgFqaF1mngzklU=,2022-12-26,properties/319751093,2023-11-17 15:54:51.558000 UTC,3413,0,0,22,1527,3154.078670711044,1750,2907,22,2343
1352,1352,xvg0PD3SwVKFkUc90IL9cTRfLtI=,2022-12-27,properties/319751093,2023-11-17 15:54:51.559000 UTC,2107,0,0,22,1880,4507.116164157944,1565,3580,18,2086
1353,1353,aLBMR4uYeq2hHyzJa9t63ek5hPA=,2023-01-24,properties/319751093,2023-11-17 15:54:47.303000 UTC,2241,0,0,21,1726,2277.516110010673,1464,2054,25,1889
1354,1354,DPOH+ec20hgnI/Pj/OX7UoZmtKk=,2023-02-21,properties/319751093,2023-11-17 15:54:43.384000 UTC,1436,0,0,17,2223,1284.3738982836294,1627,3916,29,2314
1355,1355,PFN0cfd5ZWnq5n0HjLw9tj9Y418=,2023-03-10,properties/319751093,2023-11-17 15:54:43.384000 UTC,2744,0,0,26,2370,2685.0210993677015,1953,2584,15,2934
1356,1356,CFIsFwHIkqEJcBRwc4HRrPTLMhw=,2023-03-14,properties/319751093,2023-11-17 15:54:43.384000 UTC,2387,0,0,26,2190,2342.866916592865,1610,3720,20,3101
1357,1357,+rhkg+O/n8lKSKCQEChLskDEjj0=,2023-03-20,properties/319751093,2023-11-17 15:54:43.384000 UTC,1752,0,0,18,1949,1775.400302158799,1405,2726,28,2258
1358,1358,8+Y9T+/J5YR9JUT7Xn0uqHXxviQ=,2023-04-03,properties/319751093,2023-11-17 15:54:39.442000 UTC,3794,0,0,25,3021,3237.562275769683,2861,6003,21,4103
1359,1359,S0yXUsmgjBLMyzQYpybePJ24bU4=,2023-04-12,properties/319751093,2023-11-17 15:54:39.442000 UTC,3165,0,0,25,2593,2558.031390439838,2331,3833,16,3722
1360,1360,xi4rmeFwHqeHr8VfBKuEN8zmi6M=,2022-06-26,properties/319751093,2023-11-17 15:55:15.308000 UTC,2777,0,0,22,1479,4262.988779148951,1717,2635,23,2350
1361,1361,fwDseVinaphjOONuZgepEyu1bX8=,2022-08-30,properties/319751093,2023-11-17 15:55:07.159000 UTC,1255,0,0,21,1510,2171.8392885156222,2077,3832,21,1973
1362,1362,hJt0xhZPDQi78Ufl2yr7xjDwEJA=,2022-09-22,properties/319751093,2023-11-17 15:55:07.158000 UTC,2516,0,0,15,2137,3140.9534478731644,1511,3506,22,2800
1363,1363,DErqt+XtRN6im9CjYTv4NR5pVXQ=,2022-09-28,properties/319751093,2023-11-17 15:55:02.679000 UTC,2393,0,0,17,2652,2492.545727939525,1577,2851,22,2429
1364,1364,4osmGo+mT7+nJoZ50usgj65hRjQ=,2022-10-04,properties/319751093,2023-11-17 15:55:02.679000 UTC,2530,0,0,17,1336,2675.969517430719,1386,2463,26,2101
1365,1365,p2HF+gph06tC+aS1CCD2wYh1yZw=,2022-10-06,properties/319751093,2023-11-17 15:55:02.679000 UTC,2914,0,0,18,2272,1850.0321755832358,2207,2763,22,2589
1366,1366,TzW4817uUG1ow6aXNTLr0tJ6Q1w=,2022-12-14,properties/319751093,2023-11-17 15:54:55.465000 UTC,1974,0,0,26,1583,2834.882687403235,997,3235,20,2094
1367,1367,rHbpXcmIykt29tdYewTPERQcvjg=,2023-01-10,properties/319751093,2023-11-17 15:54:51.557000 UTC,1799,0,0,15,2091,2453.8617837116703,1794,4669,28,3595
1368,1368,pR7WpGTTSrAh4d3xRd3L6rYEmCE=,2023-05-09,properties/319751093,2023-11-17 15:54:35.302000 UTC,3796,19,0,25,2166,4227.5916533233,2692,3791,21,3463
1369,1369,rCxtyvHy/fHaBMUfW0b8Kw5spik=,2022-06-24,properties/319751093,2023-11-17 15:55:18.481000 UTC,3301,0,0,23,1629,2721.9363339461565,1231,2752,22,1860
1370,1370,3cWxj+xlW3ajptX27dq7ssI4UJg=,2022-06-28,properties/319751093,2023-11-17 15:55:15.309000 UTC,3131,0,0,18,2181,2980.200565605062,1577,3029,29,2190
1371,1371,grW8AF8qpWpWh8x6x2xf3UeCZsE=,2022-07-25,properties/319751093,2023-11-17 15:55:15.833000 UTC,2879,0,0,25,1640,3057.4902361002764,1502,2367,24,1819
1372,1372,5Qjz4gQ7KN9LFs6U+YPOICc0Dzw=,2022-08-15,properties/319751093,2023-11-17 15:55:11.531000 UTC,1933,0,0,22,1714,3484.5904153669076,2070,2663,20,2584
1373,1373,8JGN9MZmq4nzbuGWSBuGXTsuBeQ=,2022-08-17,properties/319751093,2023-11-17 15:55:11.530000 UTC,2940,0,0,21,1904,3023.782756753261,2112,4655,23,3391
1374,1374,4nximbw1b+n2I96P5bdgYtTfuxE=,2022-11-29,properties/319751093,2023-11-17 15:54:55.463000 UTC,2117,0,0,23,2367,3084.531880830759,1866,4291,30,2306
1375,1375,tqsfhY4W5Uxui1Ues6uvA+akFWM=,2022-12-05,properties/319751093,2023-11-17 15:54:55.464000 UTC,2446,0,0,17,2328,2209.6792607211355,1237,2313,22,3128
1376,1376,+HX/A4zvPHYLeQ5c55G6I89K0QU=,2022-12-20,properties/319751093,2023-11-17 15:54:55.465000 UTC,1308,0,0,23,2071,1934.229655974232,1419,3244,21,2357
1377,1377,dqqB+7q8hN5QfHZQZN98TH757BY=,2023-01-08,properties/319751093,2023-11-17 15:54:51.557000 UTC,2735,0,0,24,3318,1898.4572941359186,2422,3042,22,3430
1378,1378,oyKXZCLQefTKr+r93+S6x7c484I=,2023-03-02,properties/319751093,2023-11-17 15:54:43.383000 UTC,3865,0,0,24,3251,1945.9374204099522,2947,4687,19,3712
1379,1379,m/veq4JQojxEXxE2Yv40eNDFug0=,2023-03-31,properties/319751093,2023-11-17 15:54:39.442000 UTC,2839,0,0,30,2795,2676.24615560651,2542,4661,21,3048
1380,1380,gAPiV97pDCW/DQ1wWmuPy7/gS2A=,2023-04-19,properties/319751093,2023-11-17 15:54:39.443000 UTC,3546,0,0,28,2733,2204.9429035187627,2777,4935,19,3707
1381,1381,QaTT+LOekTSX8irgnFYXsDWLEOU=,2023-04-26,properties/319751093,2023-11-17 15:54:35.301000 UTC,3841,0,0,33,2398,1890.5180252112923,2537,5994,20,4305
1382,1382,6UilCqZJqRH8zaHtRcfUO3zSdQA=,2023-04-30,properties/319751093,2023-11-17 15:54:35.301000 UTC,1848,0,0,23,2715,2529.942421092215,2565,3437,29,3676
1383,1383,A2VkwAmjzio+yTVgCB4CMsxapn4=,2023-05-10,properties/319751093,2023-11-17 15:54:35.303000 UTC,2018,29,0,29,2403,2017.8690470903089,1764,4295,25,2703
1384,1384,G4Gr3yTiBCA8uTOn9On13ucXtg4=,2023-05-11,properties/319751093,2023-11-17 15:54:35.301000 UTC,3112,78,0,26,1909,1943.9045452976989,1951,5118,23,3399
1385,1385,+mgVgebT6pWnJnqyDN6tgoliEDE=,2023-05-29,properties/319751093,2023-11-17 15:54:27.641000 UTC,3425,160,0,21,2110,2274.66291456953,2719,3902,23,3625
1386,1386,bm3/RpuL8FzWltbMNwhGT4xz8OU=,2023-06-27,properties/319751093,2023-11-17 15:54:20.391000 UTC,1844,79,0,24,1428,2232.2884645831004,1553,3292,28,2532
1387,1387,x/t9yIYdf1VzcaL0U/pOu/Q1FRs=,2022-07-13,properties/319751093,2023-11-17 15:55:15.310000 UTC,1696,0,0,21,1576,2228.1664573088397,1219,3158,25,1774
1388,1388,4e3wC7RwQHUlv4co33gSfrez0qc=,2022-07-14,properties/319751093,2023-11-17 15:55:15.309000 UTC,3025,0,0,23,1418,2305.835908983325,1666,3340,19,2104
1389,1389,1bfMj7l0+AqTrczqelaorZFIPUc=,2022-07-27,properties/319751093,2023-11-17 15:55:11.531000 UTC,1930,0,0,31,1701,2371.948912675565,2086,2973,31,2550
1390,1390,TeOV+SGcGjNfsDGBC5/G71+xUwM=,2022-07-28,properties/319751093,2023-11-17 15:55:11.531000 UTC,2317,0,0,18,1778,2737.473907943902,1402,3792,26,3403
1391,1391,muj5eCGY2kIdmx6P34dMs53wXfE=,2022-08-02,properties/319751093,2023-11-17 15:55:11.532000 UTC,1896,0,0,23,1697,2987.220611811733,1654,3699,17,1984
1392,1392,mud1JNHayIJlQUuJXOMZUYag7WI=,2022-08-09,properties/319751093,2023-11-17 15:55:11.530000 UTC,1636,0,0,19,1990,2806.924217333541,2005,3566,23,2750
1393,1393,WUvyzbckzirufKi+GNDqEm8JPYI=,2022-09-29,properties/319751093,2023-11-17 15:55:02.679000 UTC,2294,0,0,23,1801,2324.26163439954,1739,2700,27,2114
1394,1394,AqH5LZ8/SxR1cieyJ7H/rNfGGIM=,2022-09-30,properties/319751093,2023-11-17 15:55:02.680000 UTC,2054,0,0,26,1458,3456.9286669747657,1068,2978,21,2240
1395,1395,frp9VEX2mthUHtbK+u6u6VGbcSA=,2022-10-01,properties/319751093,2023-11-17 15:55:02.679000 UTC,2744,0,0,27,1587,2138.100848753522,1713,3063,27,3015
1396,1396,ByZYf63yuNhNLj5t4tb4epCFREM=,2022-12-04,properties/319751093,2023-11-17 15:54:55.464000 UTC,2666,0,0,22,1710,2301.946363883002,1291,2510,18,2779
1397,1397,HkwEEfBN5SQcPtmmQxrrVPJAgP0=,2022-12-06,properties/319751093,2023-11-17 15:54:55.463000 UTC,1784,0,0,21,1825,3065.042884048992,1546,3533,25,2602
1398,1398,pGZCJxxNBN9lXl891AGa7R5XkaI=,2022-12-11,properties/319751093,2023-11-17 15:54:55.463000 UTC,2333,0,0,18,1936,2644.5760399842866,2238,4284,29,4247
1399,1399,Gqw8HgX9pTPvdwI7/ZD8m1+olII=,2022-12-24,properties/319751093,2023-11-17 15:54:51.559000 UTC,2279,0,0,23,1981,2477.141886646022,1198,1862,29,2124
1400,1400,EbjIdyNrdmGrrKITCzL2gxSX72I=,2023-01-01,properties/319751093,2023-11-17 15:54:51.559000 UTC,1709,0,0,18,1572,2631.1580557280495,1567,2842,24,2307
1401,1401,KvoeLJZM2Vry+RUkrF50EWY3uHs=,2023-01-19,properties/319751093,2023-11-17 15:54:51.558000 UTC,2884,0,0,22,2289,2428.6884608932196,1761,3312,20,2819
1402,1402,ib6V/yx9sqfmUVIub0cOoAzbsK4=,2023-01-31,properties/319751093,2023-11-17 15:54:47.303000 UTC,2920,0,0,24,2445,4291.232739717401,1635,3283,25,2815
1403,1403,tOIVhJKyPFJaD2j3GmEP2no/4L4=,2023-02-14,properties/319751093,2023-11-17 15:54:47.303000 UTC,3622,0,0,25,2295,1514.9201484836758,2030,3700,25,1713
1404,1404,KBJA///KOWlnaDtkyadCydREXHs=,2023-02-16,properties/319751093,2023-11-17 15:54:47.302000 UTC,2694,0,0,20,2706,3180.069034005327,2446,2754,17,2928
1405,1405,urCpkqqakOHduwHpWGXdcw0Ybe8=,2023-02-22,properties/319751093,2023-11-17 15:54:43.383000 UTC,2340,0,0,26,3546,2473.3123217827997,2944,3731,18,4839
1406,1406,/PrYBchg1PuypXjij46J6OCNvcs=,2023-03-27,properties/319751093,2023-11-17 15:54:39.444000 UTC,1745,0,0,29,2439,2357.9505554698057,1662,3058,24,2639
1407,1407,ANMP1AetOfNKKLWqU5S5MmoshSI=,2023-03-29,properties/319751093,2023-11-17 15:54:39.442000 UTC,2308,0,0,33,2266,3500.7093447384955,1767,5040,30,3321
1408,1408,7hKpewF+eXcNJY96P47h7DxkkAw=,2023-04-23,properties/319751093,2023-11-17 15:54:35.302000 UTC,2205,0,0,22,3090,1654.1469883564487,2097,4147,30,2954
1409,1409,KYPXR0+sDZlOysXKnF+y2A9kCmM=,2022-06-30,properties/319751093,2023-11-17 15:55:15.311000 UTC,2042,0,0,31,1038,2777.166398374611,1394,2691,26,2112
1410,1410,qRhRHjsJgtKAhTeuYgvaZ246i2w=,2022-09-08,properties/319751093,2023-11-17 15:55:07.157000 UTC,2708,0,0,28,2420,2111.352382325425,1947,2583,27,2455
1411,1411,v8sxXVMBhti0tfZ6ZGIXFMhCSdg=,2022-10-27,properties/319751093,2023-11-17 15:54:59.661000 UTC,3170,0,0,24,1870,2777.665188188452,1649,3021,26,2827
1412,1412,s/Dw0e64U0R+YpQA2PVHABVqRHo=,2023-01-06,properties/319751093,2023-11-17 15:54:51.558000 UTC,2618,0,0,28,2806,2917.6574942033767,1836,3639,23,3619
1413,1413,LlalSNILvhzZyoTHgJ03S3YrtDk=,2023-01-29,properties/319751093,2023-11-17 15:54:47.303000 UTC,2258,0,0,28,1735,2459.6055031616715,1436,2758,21,2291
1414,1414,oXP2FFLhcxOMwGTsZHawdF51V/E=,2023-02-24,properties/319751093,2023-11-17 15:54:43.384000 UTC,1619,0,0,31,2146,3250.6445514296483,2592,2420,27,2591
1415,1415,xoxx8N+XXpwrNxYI1Fc/dR3gEzo=,2023-03-01,properties/319751093,2023-11-17 15:54:43.383000 UTC,2496,0,0,21,3138,3074.93886862789,2217,3974,33,3483
1416,1416,T7LyH6e1Zy4phx1nxjIMBGN5dgQ=,2023-03-09,properties/319751093,2023-11-17 15:54:43.383000 UTC,4172,0,0,26,3382,2322.762260297304,2688,4266,25,3575
1417,1417,Y/B11IdV/SKal1U9XSpPHQX0Gmg=,2023-03-30,properties/319751093,2023-11-17 15:54:39.443000 UTC,2024,0,0,24,2176,3769.270573846023,1904,4151,22,4066
1418,1418,pPG2F3PhvHbgQ2KdxfoNgqqBa3M=,2023-04-02,properties/319751093,2023-11-17 15:54:39.442000 UTC,2824,0,0,30,2824,2780.5298945383784,2367,4363,33,3683
1419,1419,oiU8hqZyi0bz1/L/8QVRHnf5W3Q=,2023-04-29,properties/319751093,2023-11-17 15:54:35.301000 UTC,4111,0,0,24,3458,2859.428513731156,1632,4312,21,3318
1420,1420,SH3pJF0lsL2JmTuJesGZv6yizYs=,2023-05-12,properties/319751093,2023-11-17 15:54:35.301000 UTC,2883,23,0,31,2632,3916.5726262482417,2371,4782,26,3708
1421,1421,X4Qdn7BxLFCO/9GCOXHWTHjy2ds=,2022-06-29,properties/319751093,2023-11-17 15:55:15.309000 UTC,1894,0,0,21,1799,3351.3697922765505,1351,3190,35,1908
1422,1422,yWIxONFHmgxwlN0YgZa7toAwWuk=,2022-07-24,properties/319751093,2023-11-17 15:55:15.309000 UTC,1800,0,0,26,2341,2577.0169069626377,1585,3651,27,2436
1423,1423,GVt/P0mN4h5LPqaoHW1H4cescn0=,2022-07-30,properties/319751093,2023-11-17 15:55:11.531000 UTC,2377,0,0,33,1423,3184.5474833954986,1656,2596,25,2477
1424,1424,HyOu6qAcdjgU3OqBKP1qz1/QFjI=,2022-08-03,properties/319751093,2023-11-17 15:55:11.532000 UTC,2988,0,0,22,1949,3582.375926540086,1800,3485,21,2836
1425,1425,c/mbSu/mTke33iiHSoyg2RYOFZo=,2022-08-21,properties/319751093,2023-11-17 15:55:11.530000 UTC,1903,0,0,24,2121,2006.1596442229609,2244,3009,34,3350
